dataset,id,question
cnn_dailymail,cnn_133,"Summarize this news article:
(CNN)A year after its Cannes debut and finally seeing a theatrical release, ""Lost River"" is still causing quite a stir. Booed at its premiere and mocked by reviewers, Ryan Gosling's first feature as director has been divisive, to put it mildly. But there has been one shining light cutting through the fog of critical hyperbole: its setting, a besmirched and decaying Detroit. Wavering on the brink of annihilation, yet providing kindling for its own rebirth, the city is captured in all its waning splendor, the perfect backdrop for Gosling's post-industrial gothic. Speaking about the film in London, Gosling made clear that the city was at the heart of the project -- in fact, without Detroit's crumbling edifices there would be no film at all. Gosling said that ""Lost River"" began as a collection of speculative shots of the Brewster-Douglass Projects, the first black social housing development in America and a place Motown legends The Supremes and boxer Joe Louis once called home. ""I heard [the authorities] were going to tear them down,"" Gosling said. ""I had to shoot them before they did."" Taking time out between acting jobs, he ventured into the projects. ""I started shooting more and more,"" he explained, ""and then I realized that I was making a film. Then I started writing [the script] during the process of filming."" Gosling's affection for the Motor City is longstanding, the actor growing up ""not too far away"" in Cornwall, Ontario. ""It seemed like everything cool came from Detroit... the whole American Dream,"" he reminisces. ""The Model-T, Motown, the refrigerator..."" Now though he references ""40 miles of dead neighborhoods,"" the city declaring bankruptcy. ""Houses are burning and things are being torn down,"" he says, ""and within that there are families trying to hold on to their homes. For them it has become a nightmare and I wanted to make a film about that."" The title itself alludes to a once thriving community now displaced, its homes at the bottom of a reservoir built with little concern for the residents -- man-made interference with untold social repercussions. Speaking in broader terms, Gosling argues ""there are Lost Rivers everywhere and we wanted to share the experience these people were having."" On screen he paints a nihilistic image of wanton destruction; torched properties and bulldozers jostling for our attention amid acts of extreme human violence -- sometimes self-inflicted. The director plainly states that as a location it ""was pretty dangerous."" He describes ""an energy there that was threatening... We had a very charmed experience [filming]. It worked its way into the fabric of the movie --- a tone of impending threat that was just there."" However there are signs of humanity and regeneration amongst the chaos, on camera and off. For the film's young protagonist, every raid on an unoccupied house offers copper piping waiting to be recast and ultimately reclaimed. Similarly, Gosling references the Heidelberg Project during the discussion, a community organization in the city's McDougall-Hunt neighborhood, reimagining derelict buildings as giant canvases for budding artists. He recalls seeing ""one house covered with teddy bears, another covered in clocks... people taking spaces and personalizing them."" The city's scope for urban renewal was clearly a draw. ""Something really interesting is happening in Detroit at the moment -- a rebirth. People redefining what they are,"" according to Gosling. ""There's a resilience there and an energy, and it's exciting."" As much as the visual content of ""Lost River"" revolves around a maudlin preoccupation with dereliction -- and perhaps plays on the outside world's perception of Detroit -- aspects of the narrative suggest hope and the possibility of reincarnation for the city. Gosling claims this paradox should exist when discussing Detroit, and is precisely what the film is trying to convey. ""We want people to know that dereliction is happening there, but that it's not only what is happening there,"" he argues. ""It doesn't define Detroit, it's just part of what it's dealing with right now."" ""Lost River"" receives a limited theatrical release in the U.S. and UK on April 10."
cnn_dailymail,cnn_134,"Summarize this news article:
(CNN)Bring your own beaker, goblet or vase and slurp it up. 7-Eleven is hosting the first Bring-Your-Own-Cup Slurpee Day at United States stores from 11 a.m. to 7 p.m. Saturday to kick off peak Slurpee season. This shot at brain freeze isn't free, but customers at participating stores can fill their ""cup"" of choice for $1.49, the average cost of a medium Slurpee. Note: A garbage can is not a cup. In-store displays with a 10-inch-diameter hole will rule out anything too ridiculously large for Slurpee consumption, and cups must be sanitary. But within those parameters, pretty much anything goes: . ""From sand buckets to trophies, customers can unleash their creativity by bringing in their choice of a unique, fun Slurpee cup,"" said Laura Gordon, 7‑Eleven's vice president of marketing and brand innovation, in a statement. The promotion isn't to be confused with Free Slurpee Day, traditionally celebrated each July 11."
cnn_dailymail,cnn_135,"Summarize this news article:
(CNN)All Elizabeth Sedway wanted was to leave paradise and head home. But she couldn't. Why? Because, according to her, she has cancer. That's what she said in a video posted to Facebook that shows her group packing up from their Alaska Airlines plane as it sat at the gate in Hawaii. ""You're taking me off the airplane because I don't have a doctor's note saying I can fly,"" a woman is heard saying. ""All these people are waiting, and I'm being removed as if  I'm a criminal or contagious, because I have cancer and no note to fly."" Sedway did eventually get on a flight back to San Jose, California, although she didn't get home until late Tuesday night. And she got an apology. ""We regret the inconvenience Ms. Sedway experienced ... and are very sorry for how the situation was handled,"" Alaska Airlines spokeswoman Bobbie Egan said. ""... While our employee had the customer's well-being in mind, the situation could have been handled differently."" Her cancer fight notwithstanding, Sedway was in Hawaii in time to celebrate her 14th wedding anniversary. Still, on Monday, she was on a plane to head east. Then, according to her Facebook post, an airline employee who saw Sedway seated in the handicapped section asked her how she was doing. The second time she inquired, Sedway wrote that she responded by saying she sometimes felt weak. That was followed by a call to a doctor, then her removal from the plane. Egan, the Alaska Airlines spokeswoman, acknowledged that the carrier's policy when someone has a medical issue is to call MedLink, a group of ER nurses and doctors. The idea, she explained, is that ""it is better to address medical issues or concerns on the ground rather than in the air, especially on flights to or from Hawaii"" -- which in that case would last five-plus hours over open ocean. The decision to pull Sedway from the flight was done with ""the customer's well-being"" in mind, according to Egan. Still, that doesn't mean it was the right decision. Alaska Airlines since apologized to Sedway ""for the disruption this has caused,"" in addition to refunding her family's tickets and paying for their overnight accommodations."" Even though she was stuck in Hawaii, Sedway made clear on Facebook that this was a real ""disruption."" ""Because of this, I will miss my chemotherapy, my children will miss school and my husband will miss important meetings,"" she said."
cnn_dailymail,cnn_136,"Summarize this news article:
(CNN)There was a larger message in the article about a purported gang rape that Rolling Stone retracted on Sunday night -- a part of the story that was never disputed: The University of Virginia is under continuing investigation over how it handles sexual assault on campus. The school has never expelled a single student for sexual assault -- even when the student admitted to it. The Virginia attorney general asked the law firm of O'Melveny & Myers to take a look at how the university historically handled allegations of sexual assault by its students. That includes how UVA officials handled the allegations in the discredited Rolling Stone article by a student the magazine called ""Jackie,"" especially since the school knew about the allegations for more than a year before the article came out. The alleged gang rape at a fraternity house was in 2012, and Jackie told the university about it the next spring. She started telling her story very publicly, including at a ""take back the night"" rally. But Charlottesville police didn't hear about it until after a separate incident in the spring of 2014, in which Jackie claimed someone threw a bottle that hit her in the face. When a university dean arranged for her to talk to police about that alleged assault, she also told the story of the alleged 2012 incident. In both cases, police said Jackie refused to cooperate and so they could not pursue the case. But more women came forward to talk about their experiences -- women whose stories were not as dramatic or horrific as Jackie's. Rolling Stone's story opened up a conversation about the topic, and then women began coming forward to talk about a culture on campus that was not sensitive to victims. Many women told CNN about a euphemism for the word rape used by other students on campus. They'd call it a ""bad experience."" Others told CNN that there were fraternities with reputations for being ""rapey"" and for using date-rape drugs. That some judged who could come in based on the sluttiness of a woman's outfit. And if a woman did report her rape, some women complained that the internal process didn't seem worth it if their abuser wouldn't be kicked out of school. Rolling Stone had a line in its original story: ""UVA's emphasis on honor is so pronounced that since 1998, 183 people have been expelled for honor-code violations such as cheating on exams. And yet paradoxically, not a single student at UVA has ever been expelled for sexual assault."" After the article published, UVA admitted this and instituted a zero-tolerance policy on sexual assault going forward -- although that policy was never defined, so it's unclear what it means. When the story was deleted from Rolling Stone's website, that was lost. ""You lose a lot of other people's voices who were in that article,"" said Sarah Roderick, a survivor and UVA student, ""and a lot of good things that could have come about. Fixing problems with administration here and on our campus"" -- and, she added, across the nationo. Along with the O'Melveny & Myers investigation, there's also an open Title IX investigation into UVA by the U.S. Department of Education as a result of a civil suit. The attorney who filed the suit, James Marsh, told CNN that UVA medical staff lost or destroyed evidence from the alleged sexual assault victim he's representing, making it impossible for her to move forward and get justice. When the Columbia Journalism School's 12,000-plus-word critique is summed up, it really boils down to this: The mistake could have been avoided if the writer, Sabrina Rubin Erdely, had picked up the phone and made just a few more phone calls to the friends of Jackie who she claimed were with her that night. They'd later tell other media outlets, including CNN, that they remembered a very different story. Rolling Stone says their account would have been a red flag. And all three say they would have talked if they'd been called. Ryan Duffin, one of the trio, said he felt deceived by Jackie, but he also pointed out that Erdely's mistake in fact-checking was about one single incident, and the fallout has caused a much bigger issue to be lost. ""Had she gotten in direct contact with us, it probably wouldn't have been printed, at least in that way,"" he said. ""A lot of the article was still based in truth, but the focal point would have been different."" It might have been less dramatic, but it would have probably focused on some of the other UVA students who shared much more common stories of acquaintance rape on campus. ""I think my problem with it was that this reporter wanted to sensationalize an experience that's not very common,"" Roderick said. ""... And I wonder if it would have been different if (it dealt) with someone with a less horrific story -- something that happens to more people. I think this discredits what a lot of survivors go through. Something this physically horrific is not what everyone goes through. Now it's like, 'If I wasn't assaulted by more than one man then my story is not as worthy of attention.' It's frustrating that this is how rape is portrayed on college campuses because this is not the norm."" Before the report came out, Abraham Axler, the student body president, said that some good had come from the article because it forced UVA to institute new policies and to open up a conversation on a topic that needed to be discussed nationwide. But some survivors and advocates are afraid the retraction set back their progress. ""I do feel like there's a possibility people will be afraid to come forward. If you come forward and share your story, if you don't have the date right, every detail down, you'll think, 'I'm going to be accused of being a liar. It's easier for me to keep it to myself,'"" Roderick said. ""There are very serious and unresolved questions about the university's performance,"" said Steve Coll, dean of the Columbia School of Journalism. ""Rolling Stone teed that subject up. I wouldn't say that everything about Rolling Stone's treatment of that subject was perfect, but it certainly doesn't fall under the same category as their reporting about Jackie's narrative."""
cnn_dailymail,cnn_137,"Summarize this news article:
(CNN)Change is coming to Ferguson. In the next few weeks the Department of Justice (DOJ) will begin to negotiate in earnest with the city to restructure the police department, which the department has charged with engaging in a pattern and practice of racial discrimination. It should not be forgotten that the DOJ review of the Ferguson Police Department was precipitated by months of protests and activism following the killing of Michael Brown by a Ferguson police officer and by revelations about the town's dysfunctional government and court system by local civil rights law groups. Now, after a half year of unrest, and with citizens on Tuesday electing two new black city council members, change is beginning to come to Ferguson. The question is, what kind of change? The report from the Department of Justice offered a devastating insight into a police department and court system that preyed on its own citizens. Through illegal traffic stops and arrests, and the use of excessive force, the police department held town residents in bondage. The municipal court system used excessive court fines and fees to ensure that citizens arrested for even minor infractions would be charged thousands of dollars or face jail time. Court costs and fees constituted the second-largest sources of revenue for the town. Rather than a force for public safety, the Ferguson Police Department became, according to Attorney General Eric Holder, ""a collection agency"" -- one that preyed disproportionately on the town's African-American residents. The evidence of ugly and explicit racial discrimination was devastating. It included blatantly racist emails traded among officers, and evidence that African-Americans were victims in all of the police canine bite incidents recorded by the department. But just a few weeks before the release of the report, the Ferguson police chief declared there were ""no racial issues"" in his department. Ferguson's ugly, racist emails released . The recommendations in the report, ranging from new training and supervision of police officers, addressing racially discriminatory conduct to structural revisions in the court system, will, if implemented, remake the law enforcement system in the town. (A grand jury that investigated the shooting of Brown by Officer Darren Wilson chose not to file charges against him and the Justice Department also didn't find reason to prosecute.) Without question, change is coming to the town's government. Town Manager John Shaw, Ferguson's most powerful official and, until the DOJ's blistering report, the one who inexplicably managed to elude public scrutiny, resigned weeks ago and has been replaced by the city's deputy manager. Three sitting city council members chose not to run for office again and, on Tuesday, citizens elected two black candidates to the city council, changing its racial composition: Five of six members and the mayor were white. Now the council will be 50% black. Ferguson's hapless police Chief Thomas Jackson also finally resigned after holding on through a months-long display of astonishing incompetence. The department first drew the attention of the nation for its display of military weaponry and tear gas in response to civilian protests.  The appointment of a commander from the State Highway Patrol was deemed necessary to begin quelling the unrest and to build community trust in the early days of the protest. Jackson's departure sent an important signal to the population of a town preyed upon by officers under his command. And so we can be certain that along with the new makeup of the city council, there will be a new police chief in Ferguson. But does that mean that fundamental change will come to Ferguson? Not necessarily. Not unless protest and activism during this critical period turns to influence the vitally important opportunities that lie ahead in the coming weeks. The Department of Justice's full-on negotiations with the leadership in Ferguson will determine the shape of the new Ferguson Police Department. Indeed, the DOJ report alludes to the possibility of disbanding the department in favor of a regional policing integration with St. Louis County. Many local activists have suggested just such a solution, but given ongoing problems with policing in the county -- including the role of county forces in some of the most controversial clashes with activists in Ferguson last fall -- community representatives will have to fight hard to ensure that the DOJ can fold St. Louis County Police into its monitoring and reform process. Equally important were the April 7 general elections. Turnout in municipal elections has been notoriously low in Ferguson, with white voters nearly three times more likely to turn out than African-Americans. But local groups had engaged in vigorous voter registration and get-out-the-vote campaigns.. The Mayor has two years left to his term and has defiantly insisted that he will not resign (although a petition for his recall has been circulating). That means that he will be a lead voice in negotiating with the DOJ to remake the police department. Has he committed to a clear set of principles that will guide his participation in those talks? Community activists and residents must ensure that Mayor James Knowles plans to represent their vision of new Ferguson Police Department. But there is an opportunity to begin thinking about even more ambitious structural change in Ferguson and throughout St. Louis County. Ferguson's governing structure, with a strong city manager and a weak council and mayor, mirrors that of thousands of other suburbs in the United States. That form of governance might have been precisely what thriving, middle class white suburbanites wanted when they fled racial integration in cities like St. Louis. But working class suburbs like Ferguson with a majority black population in which the needs of the population in the areas of education and economic opportunity more closely hews to the needs of urban residents, may need a more robust form of governance. In any case, a system in which the elected officials have minimal power, but non-elected leaders, like the town manager and the chief of police, have inordinate power, is a recipe for the kind of unaccountable, non-representative government that controlled Ferguson's residents. Yet this precise form of government is in wide use across the country. Likewise, Missouri, like the vast majority of states, holds municipal elections in non-presidential election years, guaranteeing a significantly lower voter turnout -- although only a few states hold the primary and general election in March and April as Missouri law requires Ferguson to do. It's not that Ferguson is so different than towns across America. It's precisely because Ferguson holds up a mirror to flaws in our democratic system of government in towns across this country that the stakes are so high. Ferguson residents now have the opportunity to begin a movement for change in the other 89 jurisdictions in St. Louis County plagued by similar governance flaws, including those towns led by African-Americans. And Ferguson's example should provoke self-examination in working class suburbs across the country, where the power and effectiveness of weak elected local government is inadequate to meet the needs of the population. Change is coming to Ferguson. But the scope and breadth of that change will depend upon the ambition and discipline of activists and residents, whose passion and tenacity have already transformed the trajectory of leadership in a typical American town."
cnn_dailymail,cnn_138,"Summarize this news article:
(CNN)What was supposed to be a fantasy sports car ride at Walt Disney World Speedway turned deadly when a Lamborghini crashed into a guardrail. The crash took place Sunday at the Exotic Driving Experience, which bills itself as a chance to drive your dream car on a racetrack. The Lamborghini's passenger, 36-year-old Gary Terry of Davenport, Florida, died at the scene, Florida Highway Patrol said. The driver of the Lamborghini, 24-year-old Tavon Watson of Kissimmee, Florida, lost control of the vehicle, the Highway Patrol said. He was hospitalized with minor injuries. Petty Holdings, which operates the Exotic Driving Experience at Walt Disney World Speedway, released a statement Sunday night about the crash. ""On behalf of everyone in the organization, it is with a very heavy heart that we extend our deepest sympathies to those involved in today's tragic accident in Orlando,"" the company said. Petty Holdings also operates the Richard Petty Driving Experience -- a chance to drive or ride in NASCAR race cars named for the winningest driver in the sport's history. CNN's Vivan Kuo and Janet DiGiacomo contributed to this report."
cnn_dailymail,cnn_139,"Summarize this news article:
Atlanta (CNN)A passenger on an Atlanta-bound Air Canada flight told a CNN reporter on the plane Friday that a stranger sitting behind him tried to choke him. Oliver Minatel, 22, said he was sleeping on Air Canada Flight 8623 from Toronto when he felt something around his neck. ""With a rope, something that he has, he just jumped on me. That's what happened,"" Minatel told CNN's Paula Newton moments after the incident. She was seated four rows behind Minatel, a professional soccer player traveling with his team. The incident occurred about a half-hour before the flight landed, after the pilots had begun their descent. ""I forced it (the cord) down and then other people came to help, and then I got out and he started saying that we were here to kill him,"" Minatel said. The man was not restrained for the rest of the trip, but the flight crew told him to stay seated with his seat belt on. The man kept trying to get out of his seat but other passengers yelled at him whenever he tried to stand up. The two-hour flight landed at Atlanta's Hartsfield airport at about 4:30 p.m.  where it was met by U.S. authorities.  The suspect was escorted off the plane. An FBI spokesman confirmed the agency responded to the incident. ""The passenger, however, was transported for medical/mental evaluation under the direction and coordination of the Atlanta Police Department,"" Special Agent Stephen Emmett said. ""While there are currently no federal charges pending, the facts of the matter are being relayed to the U.S. Attorney's Office in Atlanta."" Minatel, a forward from Brazil, was traveling with his teammates from the Ottawa Fury Football Club of the second-division North American Soccer League.  They are scheduled to play the Atlanta Silverbacks on Saturday. ""We're very thankful to everyone who came to the aid of Oliver and relieved that he's O.K. and ready to play in our game,"" Fury FC Head Coach Marc Dos Santos said in a statement posted on the team's website. Several witnesses said they saw the suspect try to choke Minatel with the cord of his headphones. Kevin Kerr says he was seated next to the suspect. ""He was talking about how this soccer team was trying to kill him. I thought he was maybe a deranged fan,"" said Kerr. Kerr said he fell asleep and he awakened to see the suspect trying to choke Minatel. ""I assisted to make sure that didn't happen,"" Kerr said. The Canadian businessman said he and members of the soccer team kept a close eye on the suspect as the plane landed to make sure he did not threaten other passengers."
cnn_dailymail,cnn_140,"Summarize this news article:
(CNN)A federal grand jury has charged millionaire real estate heir Robert Durst, a convicted felon, with unlawful possession of a firearm. In this week's indictment,  Durst, 71, is accused of possessing a .38 caliber revolver, which authorities allegedly found in his hotel room last month. He faces a maximum of 10 years in prison if found guilty of that charge, according to the indictment. The charge is the latest in a litany of accusations. A Louisiana judge ruled last month that Durst, who is charged with first-degree murder, will be held without bail at a facility near New Orleans. Durst was featured this spring in ""The Jinx,"" a HBO documentary about him. He's accused of killing his friend  Susan Berman at her home in California in 2000. He also faces state weapons and drugs charges in New Orleans. Last month, court documents claimed that Durst had a loaded .38-caliber revolver, marijuana, his passport and birth certificate, a latex mask with salt-and-pepper hair attached and more than $40,000 cash. He also had a UPS tracking number. The package was intercepted by the FBI, prosecutors said, and it contained clothing and more than $100,000 in cash. But the bigger courtroom fight will probably unfold in Los Angeles, where the district attorney filed a first-degree murder charge against Durst last month. He awaits extradition to Los Angeles to face that charge. If convicted, he could face the death penalty. Prosecutors accuse Durst of ""lying in wait"" and killing Berman, a crime writer and his longtime confidante, because she ""was a witness to a crime."" Berman was shot in the head in her Beverly Hills home in December 2000, shortly before investigators were set to speak with her about the 1982 disappearance of Durst's first wife, Kathleen McCormack Durst. Durst has long maintained that he had nothing to do with Berman's death or his wife's disappearance. It's not the first time he has been accused of murder. He admitted killing and dismembering his neighbor at a 2003 trial, but he was acquitted after arguing that he acted in self-defense. FBI agents have also asked local authorities to examine cold cases in locations near where Durst lived over the past five decades, a U.S. law enforcement official said. Unsolved cases in Vermont, upstate New York, the San Francisco Bay Area and Southern California are among those getting a new look, the official said. Durst's attorney, Dick DeGuerin, said it's a sign that authorities are desperate. DeGuerin has said Durst has serious medical conditions. He is suffering from hydrocephalus, which required brain surgery a couple of years ago, DeGuerin said. Doctors implanted a stent on the right side of his head, the attorney said. ""At the same time he was in the hospital, he had an operation on his esophagus to remove cancer. So he's got some serious health issues. ... He's lost a lot of weight. He's not in good health,"" DeGuerin said. DeGuerin also said that Durst is ""mildly autistic"" and has received treatment in the past from one of the country's leading experts in Asperger's syndrome and autism."
cnn_dailymail,cnn_141,"Summarize this news article:
(CNN)The graffiti, written in a French chalk quarry and dating back almost 100 years, is plain and stark. ""HJ Leach. Merely a private. 13/7/16. SA Australia,"" reads one inscription. ""HA Deanate, 148th Aero Squadron, USA. 150 Vermilyea Ave, New York City,"" another says. ""9th Batt Australians, G. Fitzhenry, Paddington, Sydney, N.S.W., 1916 July; Alistair Ross, Lismore, July,"" reads a third. They were World War I soldiers, four of almost 2,000, whose writings have recently been found underneath battlefields near Naours, France, about 120 miles north of Paris. Photographer Jeff Gusky, who has been chronicling details of the site, describes the inscriptions -- and the underground city in which they were found -- as ""breathtaking."" ""This is a treasure trove,"" he said Monday night from his home in East Texas, where he works as an ER doctor. ""Even locally, no one realized what was there."" Gusky, a National Geographic photographer, has chronicled the area in a portfolio he calls ""The Hidden World of WWI."" The revelations of the underground city, which extends for miles in some directions, have come to light recently only because of a series of events, Gusky said. The underground city actually dates back centuries but was sealed up in the 18th century. It was rediscovered in the late 19th century. During World War I, soldiers would take refuge in the carved-out rooms and pathways. The front was sometimes mere miles away; the Battle of the Somme, one of the bloodiest in world history, was fought nearby in 1916. The land was privately owned for many years and generally off-limits to outsiders, said Gusky, but it changed hands in 2013. The rights to operate it were purchased by a consortium of villages that wanted to promote awareness of the area's history, he said. Researching the city is a painstaking task. For one thing, it's dark, so observers generally haven't realized what's in there until they've gone exploring. Moreover, the maze-like extensiveness of the site has made discovery a slow process. ""They go on and on and on. They're so elaborate in some places, there are maps carved into stone so the soldiers wouldn't get lost,"" he said. The graffiti looks like it was written yesterday, he added. Gusky has noted 1,821 names. About 40% are Australian, with most of the others identified as British. Fifty-five are Americans, and 662 have yet to be traced. For Gusky, the graffiti provides a human connection with men who lived a century ago. In many cases, they just wanted to be remembered, he said. ""Someone could be in this place one day and the next fighting at the front,"" he said. Leach, ""merely a private,"" was killed a month later in battle, Gusky observed. ""It could very well have been the last time he recorded his name as a living, breathing human being,"" he said. 7 things you didn't know about the man who started WWI ."
cnn_dailymail,cnn_142,"Summarize this news article:
Durham, North Carolina (CNN)President Obama's nomination of Loretta Lynch to become the country's first African-American woman attorney general is a historic pick.  Her confirmation, however, is now taking on new historical relevance as her wait for a confirmation vote by the full Senate drags into its sixth month. The period between the Senate Judiciary Committee's vote to confirm and the full Senate vote -- which in Lynch's case has not been scheduled -- has lasted longer for her than for any attorney general nominee in recent history. By the time the Senate returns from Easter recess on Monday, it'll have been longer than the eight previous nominees for the job -- combined. Lynch, currently the U.S. attorney for the Eastern District of New York, cleared the committee February 26 by a vote of 12-8, with Republican Sens. Orrin Hatch of Utah, Lindsey Graham of South Carolina and Jeff Flake of Arizona joining Democrats in sending the nomination to the full Senate. Obama nominated Lynch to replace Attorney General Eric Holder on November 8, after Holder had announced plans to leave the post weeks earlier. Hundreds of miles from Washington, longtime residents of Durham, North Carolina, were beaming with pride.  Lynch's family moved to the city when she was a child.  Her parents, married for 60 years, still live there.  They watched the announcement on television . ""That was encouraging but I knew then that we had a fight on our hands,"" said Lynch's father, the Rev. Lorenzo Lynch.  ""I've been in politics most of my life. I know that nothing is certain, and I know that nothing is easy."" Lorenzo Lynch, 82, is a retired Baptist preacher and was active in the civil rights movement of the 1960s.  He ran, unsuccessfully, for mayor of Durham in 1973. For the next round of his daughter's ""fight,"" he traveled to Washington in late January to attend his daughter's confirmation hearing before the Judiciary Committee. ""I heard a lot at that hearing that I've heard since childhood.  That is the presupposition of the mindset,"" Lorenzo Lynch said.  ""The dual system or the dual treatment."" When asked to provide specific examples, Lorenzo Lynch deferred to the state branch of the NAACP and E. Lavonia Allison, a Durham activist who has known Loretta Lynch since the family moved to Durham. ""I don't want to think about the epidermis, but some people are thinking that way,"" Allison said, suggesting that Lynch's confirmation vote has been delayed because Lynch is African-American. ""When it has taken so long, when it has been so different from any other person who has been nominated ... how else can we interpret that it is so different?"" Allison said. In March, Rep. G.K. Butterfield, D-North Carolina, chairman of the Congressional Black Caucus, said, ""I think race certainly can be considered as a major factor in the reason for this delay, but it's also the irrationality of the new Republicans."" Sen. Dick Durbin, D-Illinois, evoked imagery of the segregated South in criticism of Republicans, saying Lynch had been ""asked to sit in the back of the bus when it comes to the Senate calendar."" Durbin was harshly criticized by Arizona's Sen. John McCain. ""I deeply regret that the senator from Illinois chose to come here yesterday and question the integrity and motivation, mine and my Republican colleagues,"" McCain said on the Senate floor.  ""It was offensive and unnecessary, and I think he owes this body, Ms. Lynch and all Americans an apology,"" McCain added. ""I thought he should be commended,"" Lorenzo Lynch said.  ""I think that's a poetic description of what has happened and poetry, like most language, is limited but it does have wings ... to carry a point."" Giuliani pushes for Lynch confirmation . Senate Republicans adamantly deny the delay in scheduling a vote on Lynch's nomination is because she is African-American. Many point out that Lynch, if confirmed, will be replacing the country's first African-American attorney general who was confirmed by an overwhelming margin. Instead, Republicans and Democrats say the delay is part of an ongoing partisan battle.  For some, it's part of a fight over a human trafficking bill that has stalled in the Senate.  For others, the delay is retaliation for President Obama's 2014 executive actions on immigration. On the eve of Holder's announcement of his plans to leave the Department of Justice, the political number crunchers at FiveThirtyEight.com predicted that whoever the President nominated would ""likely face at least a moderately tough confirmation hearing in the Senate."" Some of Lynch's supporters across North Carolina have organized to convince the state's two Republican senators to support Lynch's confirmation.  In March, several dozen North Carolina women, led by the NAACP, traveled to Washington to meet with their senators, Richard Burr and Thom Tillis. Reportedly, the meeting lasted nearly an hour and was very cordial. At a news conference at the Washington Press Club, the group blasted the senators for opposing the nomination. ""Senator Burr and Senator Tillis, it is time for you to act like you have some sense.  It's past time.  You have embarrassed the state of North Carolina,"" Allison said after the meeting. For their part, Burr and Tillis released a statement after the meeting: ""While we remain concerned with Ms. Lynch's stated desire to lead the Department of Justice in the same manner as Eric Holder and will not be supporting her nomination, we are grateful that the group came to Washington to talk about this issue and exchange ideas. Weeks later, the NAACP organized protests outside the senators' offices in Raleigh, Charlotte and Wilmington. ""I think there is a much deeper analysis,"" said North Carolina NAACP Branch President Rev. William Barber II.  ""I believe if she had been Clarence Thomas, she would have been confirmed."" ""Because of her courage, her character and her commitment to the law and to the enforcement of the laws of this land, particularly the 14th and 15th amendments to the Constitution, and because her consciousness was shaped in the crucible of the civil rights movement -- that is what they fear,"" Barber said. Obama turns up the heat on Loretta Lynch confirmation 'limbo' Lorenzo Lynch says he carried his daughter to several civil rights marches on his shoulders.  He admits that he did not think that much of the recent progress of African-Americans was possible when he was fighting for equal rights. Now, his small living room is filled with stacks of loosely organized newspaper stories about his daughter's nomination and photos of his visit to the White House. Lynch admits that he's never told his only daughter that he's proud of her, although he's sure she knows it.  He plans to change that, soon, regardless of the outcome of her pending nomination."
